Time,XRotation,YRotation,ZRotation,XPosition,YPosition,ZPosition
11.62278,-0.05644373,-0.1616642,0.02463036,2.001894,-0.03896569,3.02312
11.63951,-0.05822032,-0.1753839,0.02355828,1.999499,-0.03852145,3.022187
11.65613,-0.05931509,-0.1887551,0.02305854,1.997254,-0.03806816,3.021253
11.6728,-0.05866765,-0.2009917,0.02232939,1.994584,-0.03753798,3.020128
11.68956,-0.05665985,-0.2131206,0.02056498,1.992559,-0.03710406,3.019291
11.70611,-0.05415721,-0.2243984,0.01735787,1.990637,-0.0368772,3.018578
11.7228,-0.05283592,-0.2343978,0.01467679,1.988839,-0.03686756,3.017924
11.73955,-0.05136075,-0.2426017,0.01285157,1.986776,-0.03687678,3.01711
11.75604,-0.04858852,-0.2499819,0.01224646,1.985176,-0.03679101,3.016507
11.7728,-0.04544243,-0.2555319,0.01128908,1.98334,-0.03683844,3.015845
11.7895,-0.04115237,-0.26101,0.008653496,1.98203,-0.0368856,3.015476
11.80603,-0.03656505,-0.266403,0.005099975,1.980944,-0.03705742,3.015301
11.82278,-0.03255643,-0.2720228,0.001175316,1.980076,-0.0373624,3.015279
11.83956,-0.03146836,-0.276336,-0.002174035,1.979087,-0.03801932,3.015208
11.85606,-0.03437556,-0.2790857,-0.004835197,1.978325,-0.03875101,3.015015
11.87285,-0.03881422,-0.2794467,-0.007385102,1.977613,-0.03928993,3.014585
11.88957,-0.04264738,-0.2776551,-0.009278501,1.977003,-0.03938178,3.013943
11.90603,-0.04445054,-0.2757095,-0.01052076,1.976727,-0.0391582,3.013441
11.9228,-0.04470731,-0.2734033,-0.01051481,1.976621,-0.03869936,3.01301
11.93954,-0.04465181,-0.2723328,-0.01156279,1.976735,-0.03836691,3.012811
11.95611,-0.04455495,-0.2723101,-0.0127801,1.976996,-0.03810309,3.012754
11.9728,-0.04508283,-0.2726254,-0.01360132,1.977297,-0.03789791,3.012726
11.98951,-0.04558074,-0.2730368,-0.01374819,1.977511,-0.03770622,3.01267
12.00609,-0.04600988,-0.2732181,-0.01332067,1.977627,-0.03750869,3.012565
12.02282,-0.04679817,-0.2732008,-0.01337866,1.977689,-0.03735432,3.012422
12.03949,-0.04712842,-0.2731691,-0.01348595,1.977742,-0.03719378,3.012303
12.05611,-0.04742028,-0.2731233,-0.01380502,1.977804,-0.03707865,3.012222
12.0728,-0.04778846,-0.2730603,-0.01438731,1.977895,-0.03699295,3.01217
12.08953,-0.04868362,-0.2730249,-0.01484514,1.97799,-0.03694637,3.012113
12.10608,-0.04979846,-0.2725932,-0.01489832,1.978055,-0.0368699,3.012006
12.12279,-0.05020893,-0.2715711,-0.01458433,1.97811,-0.03669807,3.011879
12.1395,-0.04987665,-0.2697693,-0.01474714,1.978129,-0.0365924,3.011831
12.15612,-0.04887332,-0.2679214,-0.01554562,1.978223,-0.03653276,3.011903
12.17279,-0.04799163,-0.2669306,-0.0163634,1.978482,-0.0365642,3.012136
12.1895,-0.04775305,-0.2665922,-0.016679,1.978737,-0.03664235,3.012363
12.20604,-0.04706422,-0.2661494,-0.01686861,1.978922,-0.03667678,3.01255
12.22279,-0.04536291,-0.265212,-0.0171499,1.979032,-0.03668874,3.012751
12.2395,-0.04406283,-0.2639182,-0.01752795,1.979086,-0.03678364,3.012949
12.25613,-0.04354421,-0.2627546,-0.01778368,1.979194,-0.03694808,3.013175
12.27279,-0.04326236,-0.2616107,-0.01848632,1.979381,-0.03711354,3.013418
12.28951,-0.04387107,-0.2611974,-0.01882207,1.979632,-0.03725982,3.013622
12.30609,-0.04500899,-0.260453,-0.01902809,1.979833,-0.03732701,3.013698
12.32277,-0.04666731,-0.2595505,-0.01899524,1.980025,-0.03729411,3.013658
12.33949,-0.04750537,-0.2588159,-0.01883537,1.980181,-0.03715529,3.013581
12.35608,-0.04772875,-0.2582294,-0.01886866,1.980338,-0.03699005,3.013526
12.37277,-0.0477386,-0.2576698,-0.01917228,1.9805,-0.03686858,3.013519
12.38948,-0.04793911,-0.2570542,-0.01939882,1.980658,-0.03679973,3.013535
12.40607,-0.04819841,-0.2566591,-0.01961952,1.980842,-0.03673292,3.013564
12.42278,-0.04843771,-0.2562695,-0.01969569,1.980989,-0.03666674,3.013575
12.43948,-0.0485641,-0.25592,-0.01986972,1.981094,-0.03661578,3.013582
12.45606,-0.04861712,-0.2552143,-0.02013088,1.981173,-0.03658456,3.013592
12.4728,-0.04847618,-0.254139,-0.02048492,1.981269,-0.03656226,3.013632
12.48948,-0.04854258,-0.2531178,-0.02059833,1.981377,-0.03656934,3.01369
12.50605,-0.04877095,-0.251961,-0.0205087,1.981515,-0.03657005,3.013751
12.52277,-0.04888887,-0.2507374,-0.02039525,1.981594,-0.03655693,3.013777
12.53943,-0.0491703,-0.2490473,-0.02024716,1.981708,-0.03655131,3.013817
12.55608,-0.04920534,-0.2477822,-0.01993124,1.981845,-0.03652221,3.013872
12.5728,-0.04899947,-0.2466776,-0.01950111,1.981978,-0.03649404,3.013947
12.58944,-0.04867378,-0.246286,-0.01927073,1.982175,-0.0364972,3.014085
12.60608,-0.04868567,-0.2459834,-0.01905006,1.982297,-0.03654002,3.014186
12.62277,-0.04883322,-0.2459625,-0.01878804,1.982381,-0.03657676,3.014253
12.63943,-0.04903905,-0.2459224,-0.01860873,1.982409,-0.03657563,3.014255
12.65608,-0.04931978,-0.2460922,-0.01852019,1.982408,-0.03654228,3.014209
12.67271,-0.04947484,-0.2464833,-0.01871633,1.982412,-0.03652744,3.014185
12.68952,-0.0495638,-0.2475551,-0.01976193,1.982463,-0.03650917,3.014172
12.70606,-0.04920918,-0.2487716,-0.02120847,1.982523,-0.03648096,3.014182
12.72277,-0.04906923,-0.249666,-0.02245281,1.982555,-0.03648352,3.014188
12.73947,-0.0494766,-0.2500816,-0.02355276,1.982579,-0.03649398,3.014157
12.75602,-0.04983947,-0.250374,-0.02432258,1.982635,-0.03645434,3.014114
12.77272,-0.05020203,-0.250668,-0.02498701,1.982704,-0.03639458,3.014066
12.7894,-0.05042914,-0.2509086,-0.0253497,1.98276,-0.0363079,3.014005
12.80609,-0.05085511,-0.2513162,-0.02563191,1.98282,-0.03622556,3.013936
12.82274,-0.05112676,-0.2517439,-0.0257245,1.982841,-0.03613904,3.013859
12.83942,-0.0513105,-0.252314,-0.02594854,1.982844,-0.03606981,3.013788
12.85602,-0.0514273,-0.2533182,-0.02631841,1.98283,-0.03602735,3.013733
12.87273,-0.05151771,-0.2544473,-0.02667756,1.982808,-0.03600102,3.013688
12.88942,-0.05160043,-0.2557414,-0.02689351,1.982767,-0.0359758,3.013637
12.90605,-0.05146813,-0.2572967,-0.02727671,1.982692,-0.03594364,3.013575
12.92275,-0.05130909,-0.2589976,-0.02801964,1.982637,-0.03593968,3.013542
12.93939,-0.05107646,-0.2613062,-0.02920154,1.982631,-0.03594305,3.013539
12.95608,-0.05117773,-0.2646984,-0.0309398,1.98268,-0.03597208,3.013552
12.97273,-0.05103391,-0.2687887,-0.03304816,1.982787,-0.03597712,3.013593
12.98939,-0.05161568,-0.2728261,-0.03498043,1.982821,-0.03602659,3.013579
13.00605,-0.05327586,-0.2778454,-0.03741739,1.982817,-0.03611269,3.013486
13.02274,-0.05601105,-0.2841776,-0.03965635,1.982895,-0.03620185,3.013376
13.03938,-0.05901672,-0.2925467,-0.04209811,1.982916,-0.03613096,3.013098
13.05608,-0.06179108,-0.3018532,-0.0443869,1.982912,-0.03597115,3.012768
13.07272,-0.06516244,-0.3123384,-0.04670322,1.982806,-0.03578891,3.012329
13.08936,-0.06783914,-0.3244801,-0.04834644,1.982467,-0.03533844,3.011607
13.10603,-0.06866549,-0.3369911,-0.04831446,1.982048,-0.03476528,3.010915
13.12271,-0.06624707,-0.3486488,-0.0477528,1.981008,-0.03396189,3.009836
13.13938,-0.06205742,-0.3581548,-0.05087851,1.979916,-0.03347204,3.008965
13.15607,-0.05660902,-0.3676518,-0.05513994,1.978901,-0.03316274,3.008348
13.17271,-0.05113772,-0.378416,-0.05908011,1.977786,-0.0331015,3.007883
13.18936,-0.04774958,-0.390126,-0.06293415,1.976919,-0.03332733,3.007702
13.20605,-0.04551841,-0.4023404,-0.06775118,1.976032,-0.03368646,3.007488
13.22272,-0.04431822,-0.413993,-0.07364509,1.974896,-0.03408807,3.006934
13.23941,-0.04397124,-0.42477,-0.07712512,1.974006,-0.03430722,3.006403
13.25604,-0.04299559,-0.4343466,-0.07899079,1.973063,-0.03430143,3.005676
13.27273,-0.04063056,-0.4436101,-0.07996544,1.971898,-0.0341504,3.004704
13.28937,-0.03774134,-0.4527121,-0.0827321,1.970937,-0.03411491,3.003978
13.30602,-0.03511776,-0.4611827,-0.08629927,1.97,-0.03419219,3.003288
13.32273,-0.03255228,-0.4667541,-0.08950131,1.968826,-0.03425179,3.002237
13.33938,-0.02834873,-0.4722929,-0.09272501,1.968183,-0.03417747,3.001754
13.35603,-0.02323401,-0.4781246,-0.09674549,1.967493,-0.03420955,3.001366
13.37274,-0.02092032,-0.4843068,-0.1010047,1.966753,-0.03460244,3.001023
13.38934,-0.02125611,-0.4912148,-0.1047049,1.966263,-0.0350401,3.000808
13.40601,-0.02233424,-0.4969103,-0.1073078,1.965684,-0.03526375,3.000198
13.42274,-0.02209035,-0.5016176,-0.109322,1.965258,-0.03522154,2.999602
13.43937,-0.02161708,-0.5048128,-0.1099573,1.964812,-0.03506524,2.998905
13.45604,-0.02127771,-0.5060878,-0.109484,1.964242,-0.03488125,2.998009
13.47271,-0.02142372,-0.5063607,-0.1101188,1.963793,-0.03484384,2.997307
13.48935,-0.0213443,-0.5066986,-0.1115425,1.963504,-0.03481867,2.996805
13.50602,-0.02107364,-0.5084314,-0.1127546,1.963391,-0.03477656,2.996576
13.52268,-0.02207114,-0.5102988,-0.1135415,1.963273,-0.03479409,2.996312
13.53936,-0.02355475,-0.511624,-0.1138263,1.963186,-0.03477031,2.99601
13.55605,-0.02370341,-0.5119688,-0.1138563,1.963068,-0.03455195,2.995553
13.57274,-0.02361048,-0.5125108,-0.114156,1.962998,-0.03438399,2.995236
13.58933,-0.02328507,-0.5133008,-0.1142928,1.962933,-0.03423867,2.994992
13.60603,-0.02369644,-0.5140116,-0.1143257,1.962842,-0.03415836,2.994722
13.6227,-0.02413937,-0.515192,-0.1147146,1.96281,-0.0341037,2.994548
13.63937,-0.02441801,-0.5162393,-0.1152886,1.962781,-0.03403176,2.994359
13.65602,-0.02452235,-0.5172233,-0.1157836,1.962744,-0.03392966,2.99414
13.67272,-0.02394512,-0.5184537,-0.1164317,1.962748,-0.03383288,2.994055
13.68935,-0.02324288,-0.5203252,-0.11778,1.962741,-0.03379922,2.994012
13.70599,-0.02296794,-0.5222744,-0.1192296,1.962743,-0.03382231,2.994007
13.7227,-0.023889,-0.523305,-0.1196695,1.962704,-0.03383686,2.993856
13.73943,-0.02595273,-0.5243101,-0.1191704,1.962673,-0.0338019,2.993588
13.75597,-0.02823337,-0.5252158,-0.1183984,1.962662,-0.03372115,2.99328
13.77269,-0.02970016,-0.5257205,-0.1177069,1.96265,-0.03353452,2.9929
13.78947,-0.03132593,-0.5257387,-0.116868,1.962624,-0.03331384,2.992434
13.80603,-0.03252378,-0.5252687,-0.1162938,1.962608,-0.03311241,2.992026
13.82269,-0.03365603,-0.5246752,-0.1157773,1.962631,-0.03289657,2.991659
13.83939,-0.03397365,-0.5241528,-0.1156899,1.962691,-0.03269255,2.991425
13.85597,-0.03433418,-0.5236352,-0.115407,1.962751,-0.03254335,2.991278
13.87268,-0.03567901,-0.5227454,-0.1149628,1.96281,-0.03247499,2.99114
13.88939,-0.03716068,-0.5218897,-0.1144428,1.96289,-0.03240668,2.991027
13.90599,-0.03781284,-0.521152,-0.1143214,1.962994,-0.03228445,2.990939
13.92268,-0.03783762,-0.5207686,-0.1145984,1.963136,-0.03215539,2.990947
13.93939,-0.03798517,-0.5205872,-0.1149083,1.963301,-0.03205204,2.991013
13.95602,-0.03865182,-0.5203143,-0.1151141,1.963423,-0.03199964,2.991033
13.97267,-0.03965601,-0.5199407,-0.1153675,1.963542,-0.03194254,2.990999
13.98935,-0.04013652,-0.5196896,-0.1153422,1.963686,-0.03180294,2.990963
14.00601,-0.0404384,-0.5194051,-0.1153381,1.963793,-0.03169994,2.990942
14.02267,-0.04110761,-0.5189425,-0.1154808,1.963872,-0.0316603,2.990915
14.03946,-0.04175759,-0.5183473,-0.1158028,1.963975,-0.03160537,2.990889
14.05603,-0.04190337,-0.5180488,-0.11598,1.964108,-0.0315121,2.990925
14.07269,-0.04178976,-0.5178518,-0.1162836,1.964214,-0.03145427,2.990992
14.0894,-0.04170937,-0.5176861,-0.1167926,1.964311,-0.03143383,2.991081
14.10597,-0.04187212,-0.5175363,-0.1174136,1.964395,-0.03143013,2.991141
14.12265,-0.04225805,-0.5174294,-0.1178897,1.9645,-0.03139678,2.991173
14.13941,-0.04299053,-0.5173712,-0.1182774,1.964623,-0.03133612,2.991161
14.15599,-0.04347425,-0.5172631,-0.118517,1.964725,-0.03125065,2.991119
14.17268,-0.04429237,-0.5169988,-0.1190372,1.964847,-0.03118189,2.991073
14.18939,-0.04467154,-0.5166808,-0.1191698,1.964967,-0.03107142,2.991037
14.20599,-0.04475444,-0.5162566,-0.1191442,1.96506,-0.03098453,2.991038
14.22269,-0.04470673,-0.5153509,-0.119006,1.965115,-0.03094532,2.991066
14.23939,-0.0446774,-0.5147225,-0.1188708,1.965147,-0.030952,2.991129
14.25602,-0.04505573,-0.5141949,-0.1187599,1.965201,-0.03098565,2.991219
14.27267,-0.04580345,-0.5136912,-0.1188916,1.965272,-0.03099599,2.99124
14.28939,-0.04664095,-0.5131132,-0.1191407,1.965378,-0.03095808,2.991225
14.30598,-0.04705671,-0.5123343,-0.1190909,1.965512,-0.03085203,2.991217
14.3227,-0.04724164,-0.5115163,-0.1189287,1.9656,-0.03078923,2.991237
14.33934,-0.04738765,-0.5108834,-0.1188689,1.9657,-0.03075769,2.991319
14.35596,-0.04761048,-0.5104145,-0.1189796,1.965787,-0.03074349,2.991389
14.37269,-0.04803607,-0.5098328,-0.1192117,1.965884,-0.03072862,2.991441
14.38939,-0.04827501,-0.5090839,-0.1194453,1.965983,-0.03068848,2.991476
14.40607,-0.04834122,-0.5082651,-0.1195346,1.966099,-0.03064031,2.991552
14.42268,-0.04863519,-0.5074035,-0.1195551,1.966182,-0.03063412,2.99162
14.43932,-0.04903811,-0.5061433,-0.1195087,1.966256,-0.03062123,2.991652
14.45596,-0.0491784,-0.5047501,-0.1195448,1.966367,-0.03058111,2.991721
14.47266,-0.04904581,-0.5039294,-0.1194328,1.966479,-0.03055607,2.991859
14.48929,-0.04902063,-0.5036569,-0.1193389,1.966606,-0.0305721,2.992068
14.50595,-0.04904947,-0.5036631,-0.1191262,1.966681,-0.03058416,2.992202
14.52265,-0.04906327,-0.5036746,-0.1188752,1.966695,-0.03059537,2.992252
14.53929,-0.04906639,-0.5036935,-0.1185617,1.966662,-0.03060973,2.992245
14.55598,-0.04914271,-0.5037557,-0.1182834,1.966618,-0.03062225,2.992212
14.57266,-0.04924282,-0.5038229,-0.1181606,1.966593,-0.03062025,2.992172
14.58934,-0.04923685,-0.5038756,-0.1180533,1.966572,-0.0306187,2.992147
14.60597,-0.04901435,-0.5039122,-0.1179726,1.966544,-0.03063307,2.992158
14.62265,-0.0488621,-0.5040392,-0.117954,1.966512,-0.03066224,2.992175
14.63929,-0.04886733,-0.5043367,-0.1179415,1.966488,-0.03067339,2.99216
14.65597,-0.0490738,-0.5045773,-0.1180536,1.966481,-0.03066208,2.992107
14.6726,-0.04918705,-0.5045879,-0.1181857,1.966501,-0.03062537,2.992061
14.68939,-0.04919326,-0.5043153,-0.118463,1.966538,-0.03061269,2.992074
14.70598,-0.04916262,-0.503558,-0.118684,1.966578,-0.03060834,2.992105
14.72265,-0.04914962,-0.5025662,-0.1188944,1.966648,-0.03060947,2.992182
14.7393,-0.04921299,-0.5019296,-0.1190318,1.966728,-0.03062187,2.99229
14.7559,-0.04915131,-0.5014252,-0.1191811,1.96682,-0.0306168,2.992403
14.77271,-0.0491964,-0.5011135,-0.1192754,1.966918,-0.03062075,2.99253
14.78933,-0.04944766,-0.5008004,-0.1194446,1.966993,-0.03062144,2.992594
14.80596,-0.04971543,-0.5005497,-0.1194271,1.967067,-0.03058697,2.992619
14.82271,-0.04975522,-0.5002103,-0.1192289,1.967105,-0.03055324,2.992629
14.8393,-0.04930625,-0.4999077,-0.1188919,1.967089,-0.03055582,2.992677
14.856,-0.04892135,-0.499659,-0.1185299,1.967035,-0.03060721,2.992735
14.87269,-0.04878131,-0.4993906,-0.1182029,1.966979,-0.03067755,2.992789
14.8893,-0.04895114,-0.4991003,-0.1179688,1.966958,-0.03071965,2.992811
14.90596,-0.04914526,-0.4986048,-0.1175032,1.966947,-0.03071813,2.992798
14.92261,-0.04905239,-0.4978357,-0.1170142,1.966929,-0.03071195,2.992797
14.93929,-0.04873068,-0.4972476,-0.1168686,1.966927,-0.0307365,2.992865
14.956,-0.04861058,-0.4968217,-0.116955,1.966949,-0.03078963,2.992972
14.97267,-0.04850423,-0.49666,-0.1169931,1.966994,-0.03083378,2.993101
14.98927,-0.04842387,-0.4965728,-0.1170832,1.967021,-0.03086409,2.993182
15.00594,-0.04838571,-0.4965134,-0.1171007,1.967035,-0.03087449,2.993218
15.02263,-0.04837793,-0.4965363,-0.1171233,1.967036,-0.03087604,2.993221
15.03928,-0.04844207,-0.4965467,-0.1171092,1.967038,-0.03086993,2.993209
15.05599,-0.0485218,-0.4963702,-0.1171457,1.967055,-0.03086026,2.993207
15.07268,-0.04853616,-0.4958982,-0.1173264,1.967089,-0.03086015,2.993235
15.08929,-0.04853463,-0.4955076,-0.1174824,1.967145,-0.03086029,2.993298
15.10599,-0.04860798,-0.4952713,-0.1175273,1.967214,-0.03085497,2.993371
15.12263,-0.04877214,-0.4950589,-0.1174769,1.967249,-0.03084251,2.993384
15.13928,-0.04888136,-0.4947258,-0.117521,1.967281,-0.03083101,2.993393
15.15595,-0.04909544,-0.4942899,-0.1175568,1.96732,-0.03082862,2.993413
15.1727,-0.04968776,-0.4936593,-0.1175876,1.967375,-0.03082228,2.993407
15.18931,-0.05027887,-0.4931975,-0.1173524,1.967455,-0.03077547,2.993397
15.20596,-0.05064157,-0.4927796,-0.1170941,1.967528,-0.0307097,2.993379
15.22267,-0.05077857,-0.492467,-0.1169204,1.967574,-0.03066796,2.993377
15.2393,-0.05092698,-0.4921726,-0.1167321,1.967602,-0.03065174,2.993384
15.25596,-0.05127435,-0.4918299,-0.1165019,1.967629,-0.0306441,2.993383
15.27263,-0.05162377,-0.4915654,-0.1162376,1.967656,-0.03061905,2.993362
15.28929,-0.05191821,-0.4911014,-0.115998,1.967672,-0.03059286,2.993325
15.30598,-0.05225735,-0.4902751,-0.1158545,1.967702,-0.03057538,2.993306
15.32264,-0.05242413,-0.4894039,-0.1157204,1.967754,-0.03055367,2.993327
15.33926,-0.05251509,-0.4886167,-0.1155607,1.967817,-0.0305392,2.993383
15.35597,-0.05260792,-0.4877927,-0.1153012,1.967883,-0.03053516,2.993463
15.37257,-0.05286919,-0.4866422,-0.1148514,1.967906,-0.03054032,2.993488
15.38924,-0.05311507,-0.4850749,-0.114349,1.967917,-0.03053816,2.993489
15.40592,-0.05351797,-0.4824555,-0.1137192,1.967914,-0.03053691,2.993454
15.42262,-0.05442141,-0.4787526,-0.1126949,1.967871,-0.03054758,2.993348
15.43926,-0.05502706,-0.4740389,-0.1112734,1.967856,-0.03050105,2.993253
15.45593,-0.05569413,-0.4667827,-0.1092514,1.96785,-0.030458,2.993195
15.47261,-0.05591962,-0.457605,-0.1065865,1.967817,-0.03038475,2.993153
15.48927,-0.05617722,-0.4466243,-0.1036167,1.967824,-0.03037307,2.99327
15.50593,-0.05650629,-0.4339094,-0.1001788,1.968036,-0.03044766,2.993775
15.52263,-0.05731178,-0.4210282,-0.09662353,1.968286,-0.03057456,2.994347
15.53923,-0.05858527,-0.4077041,-0.09246008,1.968655,-0.03073315,2.995067
15.55601,-0.06104529,-0.3921641,-0.08706374,1.969199,-0.03098549,2.99601
15.57261,-0.06517649,-0.3752722,-0.08003238,1.969606,-0.03122949,2.996693
15.58925,-0.07090268,-0.3560713,-0.07197967,1.970021,-0.03148866,2.997292
15.60594,-0.07860383,-0.3334088,-0.0625425,1.970739,-0.03171497,2.998015
15.62258,-0.0864935,-0.3080602,-0.05465843,1.971289,-0.0318418,2.998447
15.63924,-0.09206818,-0.2804591,-0.04852034,1.97213,-0.03166065,2.999003
15.65593,-0.09681562,-0.250642,-0.04201168,1.973792,-0.03132669,3.000116
15.67255,-0.1000638,-0.221149,-0.03363692,1.975362,-0.03091426,3.001169
15.68922,-0.1025272,-0.1909057,-0.02398488,1.977042,-0.03058143,3.002383
15.70603,-0.1066544,-0.1599034,-0.01418857,1.97883,-0.03050531,3.003679
15.72267,-0.1118837,-0.1281366,-0.003345844,1.981423,-0.03046872,3.005205
15.73927,-0.1147919,-0.09596185,0.006696338,1.983479,-0.03019816,3.00631
15.75591,-0.1181202,-0.06130429,0.016398,1.985478,-0.03006526,3.007428
15.77257,-0.121996,-0.02700033,0.0254358,1.988655,-0.02985674,3.008655
15.78916,-0.1233885,0.007175233,0.03452255,1.991267,-0.0294484,3.009557
15.80593,-0.1221771,0.04110542,0.04261349,1.99404,-0.02894397,3.010454
15.82254,-0.1210469,0.07429812,0.05121244,1.997013,-0.02862331,3.01135
15.83921,-0.1166607,0.1045191,0.05724069,2.001158,-0.02805648,3.012096
15.8559,-0.1159209,0.132188,0.06294277,2.004633,-0.02812227,3.012794
15.87267,-0.1170325,0.1572787,0.06718531,2.00815,-0.0282321,3.013142
15.88928,-0.1176413,0.1814376,0.07054628,2.012286,-0.0280775,3.012995
15.90596,-0.1145316,0.207084,0.07399897,2.015284,-0.02764025,3.012854
15.92257,-0.1109543,0.2311665,0.07521819,2.019146,-0.02730682,3.012485
15.93922,-0.1097371,0.2585006,0.07911801,2.022048,-0.02738444,3.012387
15.95597,-0.1070905,0.2861081,0.08763501,2.02491,-0.02741595,3.012117
15.97258,-0.1005949,0.3154906,0.09767932,2.028135,-0.02719058,3.011585
15.98924,-0.09053112,0.3444116,0.1044177,2.030738,-0.02684416,3.011406
16.0059,-0.07939111,0.3724839,0.1016961,2.033701,-0.02644914,3.011274
16.02254,-0.0725861,0.3982577,0.09734206,2.037426,-0.02669177,3.010843
16.03922,-0.06379989,0.4177542,0.0970028,2.042322,-0.0271244,3.009359
16.05591,-0.05655798,0.4330414,0.09807384,2.046267,-0.02773052,3.008054
16.07262,-0.0480055,0.4456949,0.1009319,2.049747,-0.02834119,3.006812
16.08932,-0.04272842,0.4585857,0.1075188,2.053084,-0.02955551,3.005629
16.10593,-0.03719851,0.4720002,0.111028,2.055349,-0.03026325,3.0049
16.1226,-0.03384644,0.4861741,0.1083906,2.057784,-0.03086071,3.003882
16.13926,-0.02862722,0.4963999,0.1037267,2.060071,-0.03105531,3.002614
16.15595,-0.02350233,0.5035899,0.1015248,2.062418,-0.03149525,3.001196
16.17261,-0.017627,0.5082654,0.1029195,2.064514,-0.0320586,2.999891
16.1893,-0.01080892,0.5123603,0.1074253,2.066424,-0.03286255,2.998894
16.20591,-0.006333592,0.51705,0.110409,2.067702,-0.03361626,2.998467
16.22259,-0.004733335,0.5203655,0.1123389,2.068944,-0.03447281,2.9979
16.23929,-0.004398553,0.5224653,0.1127361,2.069829,-0.03502858,2.997373
16.25598,-0.003374104,0.5231121,0.1130639,2.070557,-0.03535108,2.996815
16.27267,-0.002277342,0.5223672,0.1136753,2.07121,-0.03564201,2.99628
16.2893,-0.0009900156,0.5214663,0.1146434,2.071611,-0.03585957,2.996015
16.30589,0.0006628117,0.5203781,0.1157566,2.07187,-0.03603508,2.995933
16.32254,0.001737487,0.5189896,0.1161548,2.072047,-0.036214,2.995959
16.33921,0.002987843,0.5175697,0.1165435,2.07215,-0.0364058,2.996131
16.35588,0.003511468,0.5164155,0.1164066,2.072216,-0.03663999,2.996366
16.37254,0.002544562,0.5149999,0.1176254,2.072216,-0.03698044,2.996579
16.38918,0.0002928631,0.5113023,0.1209121,2.072124,-0.03729897,2.996612
16.40587,-0.002000313,0.5072836,0.1225792,2.07186,-0.03733923,2.996662
16.42256,-0.004479474,0.5026634,0.1234819,2.071395,-0.03721604,2.996828
16.43926,-0.005730454,0.4987589,0.1251753,2.070858,-0.03703724,2.997107
16.45592,-0.007793351,0.4953184,0.1265795,2.070256,-0.03691283,2.99747
16.47253,-0.01052841,0.4924227,0.127565,2.06961,-0.03678825,2.997844
16.48924,-0.01373006,0.4899812,0.1274185,2.068845,-0.03651841,2.998216
16.50592,-0.01593789,0.4879322,0.1265691,2.06823,-0.03618088,2.998437
16.52255,-0.01646028,0.4862621,0.1259278,2.067693,-0.03577346,2.998623
16.53926,-0.01698342,0.4854036,0.1257668,2.067176,-0.0354879,2.998899
16.55593,-0.0180165,0.4843342,0.1259592,2.066827,-0.03534179,2.999047
16.57257,-0.01887233,0.4832136,0.1267724,2.066513,-0.03522667,2.999167
16.58923,-0.01948472,0.4815814,0.1271415,2.066181,-0.03504268,2.99927
16.60585,-0.02092407,0.4801362,0.1271175,2.065904,-0.03494856,2.999349
16.62258,-0.02263324,0.4782028,0.1273858,2.065649,-0.03486579,2.999367
16.63925,-0.02398684,0.4757788,0.1282388,2.065316,-0.03471717,2.9994
16.65591,-0.02534673,0.4733936,0.1299289,2.064971,-0.03462556,2.999467
16.67251,-0.0262233,0.4715893,0.1317759,2.064443,-0.03444571,2.999691
16.68923,-0.0272433,0.4703669,0.1324627,2.063961,-0.03427288,2.999914
16.70589,-0.02839814,0.4692446,0.1315527,2.063555,-0.03406298,3.00007
16.72261,-0.02985826,0.4680412,0.1305577,2.063248,-0.03390412,3.000143
16.73924,-0.03167333,0.4666082,0.1300538,2.063007,-0.03379871,3.000138
16.75583,-0.03366035,0.4643084,0.1298911,2.062753,-0.03365108,3.000056
16.77262,-0.03562199,0.4615216,0.1304408,2.062516,-0.03354399,2.999961
16.78927,-0.03860778,0.4580734,0.1318412,2.062222,-0.03350642,2.999868
16.80593,-0.04139027,0.4546109,0.133719,2.06168,-0.03332788,2.999884
16.82257,-0.04394156,0.4516086,0.1352917,2.061088,-0.03310546,2.999939
16.83923,-0.04609509,0.4488554,0.1364242,2.060453,-0.03282632,3.000027
16.85589,-0.0478472,0.4465837,0.1372935,2.059694,-0.03246384,3.000193
16.87264,-0.05002982,0.4442108,0.1376722,2.059097,-0.03220817,3.000285
16.88921,-0.05218967,0.4419342,0.1381125,2.058525,-0.03195789,3.000349
16.90589,-0.05408125,0.439688,0.1388735,2.057877,-0.03165001,3.000426
16.92256,-0.05527658,0.4378251,0.1398906,2.057315,-0.03137697,3.000503
16.93917,-0.05640624,0.4365009,0.1405954,2.05676,-0.03113555,3.000629
16.95589,-0.05740162,0.4356079,0.1407827,2.056173,-0.03085824,3.000776
16.97256,-0.05877837,0.434695,0.1405468,2.055768,-0.03067975,3.00084
16.98923,-0.05997084,0.4339601,0.1411808,2.055408,-0.0305297,3.00087
17.00589,-0.061023,0.4339078,0.1417203,2.054964,-0.03032085,3.000933
17.02256,-0.06187176,0.4336371,0.1416674,2.05463,-0.03010072,3.000917
17.03922,-0.06242723,0.4334031,0.1414959,2.054344,-0.02987091,3.000874
17.05592,-0.06331412,0.4326072,0.1416155,2.054115,-0.02968844,3.000782
17.07256,-0.06314766,0.4325118,0.1417729,2.053869,-0.02948235,3.000778
17.08919,-0.06286836,0.4326104,0.1415596,2.053684,-0.0293349,3.000815
17.10593,-0.06281271,0.4327009,0.1415022,2.053602,-0.02927756,3.000834
